User_ID,Gender,Age,Height,Weight,Duration,Heart_Rate,Body_Temp
15143739,male,66,183.0,84.0,29.0,108.0,40.9
12027509,male,22,199.0,97.0,24.0,104.0,40.6
10890510,male,21,195.0,99.0,26.0,101.0,40.9
12851909,female,38,163.0,59.0,25.0,109.0,41.0
11937150,male,35,178.0,76.0,27.0,104.0,41.2
15589598,male,48,186.0,86.0,28.0,106.0,40.9
12016709,female,36,159.0,57.0,29.0,115.0,41.0
16849206,male,25,188.0,90.0,25.0,107.0,40.8
14434013,male,51,195.0,93.0,21.0,99.0,40.4
15790423,male,31,206.0,107.0,27.0,100.0,40.5
17307209,female,22,177.0,70.0,22.0,109.0,40.6
11141219,male,51,184.0,91.0,23.0,96.0,41.0
16380818,female,36,166.0,64.0,27.0,105.0,41.0
17846720,male,23,193.0,92.0,22.0,110.0,40.6
16374545,male,33,186.0,91.0,24.0,96.0,40.6
18231406,female,35,164.0,65.0,24.0,106.0,40.8
10752958,female,37,166.0,65.0,28.0,107.0,40.8
10667196,female,26,171.0,65.0,23.0,96.0,40.6
11526216,female,67,179.0,81.0,21.0,107.0,40.6
19989289,female,54,156.0,60.0,24.0,102.0,40.5
11666971,male,50,191.0,93.0,24.0,108.0,40.4
18421434,female,78,151.0,57.0,29.0,106.0,41.2
14102936,female,49,165.0,65.0,27.0,106.0,40.6
16346409,male,49,173.0,76.0,25.0,109.0,40.8
18829993,male,22,185.0,85.0,24.0,107.0,40.4
12950584,female,43,164.0,59.0,28.0,114.0,40.9
18028610,male,73,171.0,80.0,29.0,108.0,41.2
10860402,female,71,157.0,57.0,21.0,113.0,40.5
10008599,male,24,180.0,81.0,27.0,94.0,40.6
18299021,female,46,166.0,59.0,23.0,100.0,40.8
18014173,female,77,176.0,72.0,30.0,110.0,41.0
14884928,male,63,180.0,88.0,24.0,114.0,40.7
11488469,male,22,168.0,66.0,25.0,107.0,40.8
11555313,female,34,171.0,69.0,26.0,96.0,40.8
18448095,male,55,206.0,108.0,27.0,101.0,40.7
17470650,male,28,175.0,74.0,23.0,107.0,40.7
14551269,female,76,161.0,63.0,26.0,103.0,41.0
15788347,female,24,176.0,68.0,28.0,108.0,40.4
10976200,male,34,177.0,75.0,23.0,101.0,40.8
19087984,male,25,184.0,83.0,28.0,107.0,40.8
10145188,male,77,166.0,66.0,25.0,109.0,40.4
18256462,male,31,167.0,67.0,24.0,107.0,40.5
17430067,male,29,183.0,78.0,22.0,93.0,40.6
10048606,female,49,167.0,68.0,29.0,107.0,40.9
15976645,female,38,167.0,65.0,23.0,97.0,40.6
11527139,female,29,158.0,51.0,28.0,114.0,40.8
17157866,female,34,162.0,57.0,22.0,96.0,41.0
19238987,female,47,168.0,66.0,23.0,104.0,40.4
16771018,female,76,158.0,57.0,24.0,106.0,40.3
15643866,male,21,195.0,97.0,21.0,100.0,40.8
19567045,male,24,180.0,78.0,22.0,101.0,40.5
13171871,female,55,169.0,67.0,21.0,102.0,40.6
10578948,male,26,173.0,76.0,21.0,102.0,40.2
19099859,male,65,184.0,87.0,27.0,104.0,40.6
11336771,female,27,179.0,72.0,28.0,105.0,40.9
18503945,male,52,173.0,73.0,25.0,107.0,41.0
15429494,male,37,185.0,83.0,26.0,106.0,41.0
10517946,male,23,164.0,64.0,22.0,99.0,40.9
11400046,male,36,181.0,81.0,21.0,104.0,40.5
19281057,female,33,161.0,56.0,28.0,108.0,41.4
16514801,female,74,165.0,68.0,29.0,106.0,41.0
11824872,female,72,176.0,75.0,29.0,106.0,40.9
19760911,male,31,187.0,82.0,27.0,105.0,40.5
18089884,female,41,172.0,74.0,24.0,98.0,40.8
19987050,female,42,166.0,69.0,21.0,103.0,40.7
13000210,female,40,177.0,71.0,21.0,107.0,40.4
15239512,male,20,173.0,74.0,25.0,100.0,40.6
11601439,male,57,191.0,95.0,23.0,98.0,40.5
13345188,male,70,197.0,103.0,21.0,106.0,40.5
10812976,female,20,158.0,56.0,21.0,105.0,40.1
13639778,female,24,169.0,59.0,25.0,111.0,40.7
17410010,male,77,176.0,82.0,23.0,99.0,40.6
16662290,male,28,178.0,77.0,22.0,99.0,40.4
15344392,female,67,169.0,71.0,24.0,107.0,40.6
12300944,female,56,183.0,80.0,21.0,97.0,40.4
10872942,female,72,145.0,49.0,25.0,109.0,40.6
18193088,male,30,183.0,83.0,30.0,97.0,41.3
12857174,male,63,171.0,75.0,22.0,107.0,40.6
17120164,female,27,150.0,56.0,22.0,92.0,40.5
17916473,female,35,158.0,49.0,29.0,110.0,40.8
13087084,female,23,153.0,51.0,26.0,109.0,40.6
19358330,male,37,180.0,85.0,22.0,96.0,40.8
12215052,female,22,164.0,58.0,27.0,107.0,40.8
12664816,male,20,182.0,83.0,22.0,97.0,40.5
18208440,female,28,176.0,68.0,22.0,95.0,40.5
13230812,male,50,201.0,102.0,21.0,104.0,40.3
15179818,female,50,159.0,56.0,26.0,110.0,40.9
14123564,female,51,178.0,74.0,23.0,95.0,40.6
18256312,female,47,170.0,68.0,26.0,99.0,40.8
15638062,female,43,164.0,68.0,30.0,108.0,41.0
19713477,female,64,147.0,51.0,22.0,108.0,40.4
19544033,male,34,196.0,102.0,22.0,99.0,41.1
16306198,male,61,194.0,91.0,26.0,102.0,41.3
16973168,female,33,150.0,56.0,26.0,102.0,40.8
16329462,male,59,192.0,97.0,28.0,112.0,41.3
12894913,female,46,178.0,76.0,24.0,104.0,40.6
11500782,male,70,177.0,77.0,29.0,100.0,40.7
10244375,male,22,192.0,91.0,26.0,113.0,40.7
16429150,male,52,176.0,77.0,26.0,112.0,40.8
16425653,female,31,150.0,56.0,28.0,105.0,40.9
10082589,male,57,177.0,79.0,29.0,117.0,40.7
10422958,male,58,183.0,89.0,27.0,108.0,40.8
13905940,female,20,171.0,72.0,25.0,107.0,40.7
10198306,male,62,196.0,97.0,29.0,108.0,40.6
19634682,female,22,173.0,72.0,28.0,107.0,40.5
11048913,female,25,172.0,67.0,23.0,103.0,40.6
11592559,female,55,159.0,59.0,26.0,108.0,40.9
16789507,female,43,156.0,65.0,27.0,102.0,40.6
11502992,female,26,150.0,56.0,25.0,106.0,40.4
11160923,female,29,173.0,68.0,22.0,105.0,40.8
16265981,female,39,167.0,61.0,22.0,95.0,40.7
16199741,female,24,168.0,65.0,30.0,107.0,40.5
15623286,female,46,166.0,65.0,24.0,107.0,40.8
15194748,male,32,193.0,86.0,29.0,112.0,40.8
13523445,male,20,193.0,87.0,29.0,109.0,40.9
18495393,female,51,164.0,60.0,24.0,101.0,40.4
16531883,female,78,167.0,67.0,27.0,108.0,40.6
14106644,male,51,191.0,94.0,28.0,109.0,41.0
19414091,female,29,179.0,73.0,21.0,108.0,40.6
13611223,male,59,194.0,95.0,30.0,109.0,40.6
16719185,female,28,161.0,60.0,29.0,110.0,41.2
17712824,male,48,177.0,77.0,21.0,101.0,40.3
13270128,female,22,147.0,45.0,29.0,107.0,40.6
11912839,female,24,187.0,76.0,25.0,98.0,40.9
10708946,female,68,179.0,79.0,30.0,105.0,40.8
13341673,male,78,190.0,93.0,27.0,115.0,41.1
15305860,female,30,163.0,60.0,30.0,112.0,41.2
12228055,male,26,199.0,93.0,22.0,104.0,40.6
12130884,female,40,171.0,70.0,24.0,107.0,40.7
11419788,female,20,163.0,56.0,25.0,107.0,40.6
18699424,female,30,126.0,39.0,25.0,104.0,40.7
13184083,male,41,207.0,110.0,29.0,113.0,41.1
12116666,female,52,174.0,68.0,30.0,113.0,41.0
15394714,female,36,182.0,83.0,27.0,105.0,40.8
13058780,male,30,183.0,89.0,29.0,109.0,41.0
18388811,female,50,177.0,68.0,26.0,109.0,41.1
19178381,male,20,191.0,92.0,27.0,104.0,40.9
12601969,female,57,176.0,73.0,28.0,105.0,40.6
17843570,female,41,160.0,58.0,21.0,103.0,40.7
16152170,male,68,199.0,104.0,22.0,108.0,40.5
11452958,male,32,177.0,79.0,23.0,101.0,40.8
17883168,male,77,175.0,79.0,28.0,104.0,41.0
18498238,male,50,177.0,79.0,21.0,96.0,40.5
16351781,female,36,168.0,69.0,26.0,104.0,41.1
17903350,male,35,195.0,93.0,23.0,105.0,40.8
19948455,male,24,173.0,75.0,28.0,106.0,40.7
16402633,female,21,164.0,62.0,22.0,98.0,40.6
13635471,male,75,181.0,82.0,27.0,111.0,41.1
16640058,female,29,164.0,62.0,27.0,107.0,40.9
13738449,male,20,186.0,84.0,22.0,93.0,40.5
18704946,female,31,156.0,57.0,26.0,104.0,40.6
19137721,female,78,165.0,64.0,24.0,97.0,40.7
10641963,female,25,151.0,53.0,21.0,92.0,40.6
13573959,male,37,176.0,79.0,29.0,105.0,40.6
15353081,female,21,160.0,56.0,28.0,100.0,40.8
16551232,male,63,183.0,80.0,28.0,111.0,41.2
10650922,female,58,174.0,69.0,28.0,117.0,40.8
10302267,female,26,162.0,55.0,21.0,103.0,40.6
14799396,male,59,196.0,93.0,25.0,98.0,40.7
16047818,female,20,161.0,63.0,28.0,114.0,40.8
13715750,male,71,193.0,100.0,29.0,104.0,41.5
11828885,male,53,196.0,100.0,26.0,114.0,40.7
19038875,male,33,188.0,91.0,29.0,113.0,40.8
15152766,male,50,183.0,82.0,27.0,110.0,40.8
12029954,male,20,191.0,97.0,21.0,92.0,40.4
13612208,male,76,190.0,89.0,22.0,97.0,40.4
19133814,female,70,164.0,62.0,23.0,94.0,40.9
14557362,female,25,180.0,72.0,23.0,100.0,40.9
10470649,female,28,157.0,57.0,25.0,110.0,41.0
15046923,female,43,159.0,65.0,27.0,106.0,41.1
10429108,female,66,173.0,75.0,25.0,98.0,40.5
11005219,female,28,166.0,63.0,22.0,114.0,40.0
11351244,male,37,196.0,102.0,26.0,104.0,40.4
14376882,female,69,168.0,67.0,26.0,104.0,40.9
13277609,male,22,181.0,85.0,28.0,112.0,40.4
12434756,female,42,160.0,56.0,22.0,100.0,40.6
15874723,male,51,185.0,85.0,24.0,102.0,40.4
12196897,male,24,196.0,94.0,22.0,99.0,40.6
18708175,male,39,185.0,86.0,27.0,107.0,40.6
19958832,female,26,166.0,61.0,26.0,99.0,40.8
19373741,male,32,190.0,82.0,23.0,98.0,40.5
10242244,male,60,181.0,87.0,28.0,106.0,41.0
16260005,male,38,193.0,91.0,21.0,102.0,40.6
12671742,female,34,176.0,73.0,21.0,103.0,40.2
16004418,male,55,200.0,100.0,23.0,109.0,40.6
12439651,male,22,184.0,87.0,27.0,103.0,40.8
17559247,male,35,193.0,90.0,23.0,97.0,40.7
16545808,female,25,160.0,55.0,21.0,93.0,40.5
13777887,male,22,188.0,93.0,26.0,112.0,40.8
15263761,female,34,147.0,52.0,27.0,113.0,40.7
18207865,female,71,166.0,63.0,25.0,100.0,40.7
11967201,male,21,169.0,74.0,22.0,105.0,40.4
11981903,male,39,171.0,76.0,26.0,106.0,40.4
17519385,female,49,177.0,70.0,26.0,110.0,40.7
18581496,female,27,170.0,66.0,24.0,103.0,40.8
18361198,female,49,169.0,62.0,27.0,101.0,40.6
19873068,male,52,182.0,86.0,28.0,104.0,40.3
13087308,female,63,155.0,60.0,30.0,109.0,40.8
13708815,female,43,157.0,60.0,28.0,110.0,40.9
15204596,male,42,185.0,85.0,24.0,112.0,40.6
19866323,female,46,161.0,60.0,22.0,96.0,40.5
18053386,male,79,170.0,76.0,24.0,108.0,40.6
16601846,male,35,180.0,84.0,23.0,106.0,40.6
10465340,female,66,179.0,72.0,23.0,115.0,40.3
14197134,female,45,159.0,53.0,22.0,97.0,40.5
14844059,male,25,180.0,78.0,25.0,109.0,40.5
10532715,female,57,160.0,61.0,25.0,104.0,40.7
16037729,male,21,188.0,94.0,21.0,105.0,40.3
13443145,female,62,167.0,67.0,28.0,113.0,40.7
11824994,female,46,161.0,63.0,23.0,99.0,40.5
16995942,male,32,205.0,101.0,28.0,110.0,40.8
12393367,female,35,184.0,79.0,21.0,102.0,40.4
18854916,female,47,166.0,64.0,27.0,114.0,40.8
13804537,female,27,167.0,65.0,29.0,113.0,41.1
19649571,female,36,139.0,47.0,29.0,112.0,41.2
10540049,male,39,190.0,93.0,28.0,106.0,40.7
18823911,female,70,160.0,66.0,23.0,105.0,40.4
10842365,male,22,176.0,72.0,26.0,104.0,41.0
10117815,male,30,186.0,86.0,27.0,108.0,41.1
17625048,female,64,166.0,66.0,27.0,112.0,40.9
14888086,male,47,183.0,85.0,24.0,98.0,40.7
14553835,female,61,166.0,64.0,21.0,106.0,40.4
16103951,male,38,189.0,90.0,22.0,109.0,40.7
19893884,female,59,178.0,71.0,23.0,113.0,40.5
16297888,male,64,209.0,107.0,23.0,111.0,40.7
16498113,female,24,144.0,49.0,28.0,110.0,40.4
18415031,male,64,181.0,82.0,26.0,94.0,40.9
15539547,female,25,147.0,47.0,25.0,108.0,40.5
16698154,female,42,160.0,60.0,29.0,109.0,40.9
18926027,male,58,195.0,103.0,22.0,99.0,40.4
14823387,female,31,153.0,60.0,26.0,100.0,40.7
16254200,female,52,161.0,65.0,28.0,103.0,40.5
12149898,female,73,178.0,78.0,29.0,115.0,40.9
11626810,male,21,176.0,82.0,25.0,100.0,41.0
12728427,female,46,162.0,59.0,30.0,106.0,40.9
16930669,male,46,189.0,97.0,23.0,111.0,40.5
18907805,female,53,167.0,68.0,27.0,117.0,40.8
15361484,male,22,180.0,84.0,28.0,111.0,40.7
13410650,female,45,157.0,60.0,27.0,110.0,40.6
16973131,male,65,191.0,91.0,29.0,105.0,41.0
19363563,male,56,185.0,91.0,23.0,102.0,40.5
19537083,male,39,188.0,90.0,26.0,117.0,41.0
16959962,male,21,169.0,69.0,25.0,102.0,40.5
17552591,female,20,165.0,64.0,21.0,107.0,40.7
11547850,male,21,184.0,86.0,30.0,106.0,40.7
16457287,female,44,164.0,63.0,24.0,105.0,40.7
10348595,female,36,184.0,73.0,23.0,107.0,40.8
17964837,male,71,181.0,88.0,22.0,107.0,40.5
15052652,male,32,179.0,81.0,26.0,97.0,40.5
12723549,female,63,158.0,58.0,28.0,107.0,40.7
16435957,male,43,194.0,98.0,27.0,104.0,41.0
17485167,female,47,167.0,63.0,21.0,101.0,40.6
18180011,male,69,194.0,92.0,22.0,107.0,40.5
19885025,female,49,163.0,62.0,30.0,100.0,41.2
17640621,male,49,201.0,105.0,21.0,102.0,40.7
11978134,female,48,151.0,48.0,21.0,105.0,40.6
11022237,female,25,156.0,49.0,21.0,98.0,40.3
19855775,female,34,165.0,66.0,26.0,115.0,40.8
15264106,male,29,174.0,76.0,25.0,97.0,40.5
14468018,female,31,170.0,64.0,26.0,98.0,40.6
15841396,male,46,187.0,89.0,29.0,105.0,40.8
17647110,female,53,151.0,49.0,27.0,105.0,41.0
12887644,female,54,159.0,65.0,22.0,102.0,40.6
17120460,female,54,169.0,62.0,22.0,103.0,40.5
11063709,male,33,210.0,117.0,25.0,112.0,40.7
12076343,male,52,177.0,77.0,23.0,99.0,40.4
14081271,female,48,159.0,62.0,21.0,100.0,40.5
12624213,female,48,153.0,55.0,29.0,115.0,40.8
16851416,female,77,169.0,65.0,29.0,106.0,40.9
15520376,male,36,192.0,98.0,24.0,105.0,40.8
16727533,male,74,189.0,96.0,27.0,110.0,41.1
15705621,female,55,167.0,65.0,25.0,105.0,40.5
18208490,female,66,153.0,55.0,26.0,111.0,40.7
13219901,male,49,180.0,83.0,21.0,94.0,40.6
13992137,female,75,155.0,61.0,21.0,107.0,40.6
15951892,male,39,198.0,100.0,22.0,94.0,40.7
10100218,female,57,170.0,72.0,26.0,103.0,40.3
13255460,female,23,165.0,66.0,24.0,102.0,40.6
13168347,female,37,151.0,51.0,30.0,115.0,40.9
10596182,female,26,176.0,73.0,24.0,104.0,40.5
18442785,male,50,174.0,76.0,25.0,107.0,40.9
10119545,female,33,158.0,61.0,21.0,107.0,40.8
12751806,female,33,156.0,60.0,23.0,101.0,40.8
17293850,female,34,157.0,61.0,27.0,106.0,41.1
17883984,female,69,166.0,64.0,24.0,107.0,41.0
19454464,male,27,190.0,98.0,24.0,105.0,40.0
19886698,male,22,188.0,83.0,28.0,113.0,40.7
12377443,female,39,158.0,54.0,26.0,94.0,40.7
11575729,female,71,158.0,59.0,23.0,110.0,41.0
18704438,male,78,172.0,74.0,28.0,103.0,41.0
15514154,female,26,181.0,73.0,24.0,104.0,40.6
16649833,male,79,184.0,87.0,24.0,104.0,40.6
17990752,male,37,190.0,92.0,25.0,119.0,41.0
16924538,female,30,148.0,46.0,29.0,111.0,40.8
11459632,female,36,163.0,62.0,24.0,105.0,40.8
15534088,male,49,189.0,88.0,21.0,92.0,40.4
13592683,female,22,166.0,63.0,26.0,109.0,40.6
12072680,female,76,138.0,45.0,23.0,95.0,40.7
19919968,male,30,177.0,82.0,24.0,103.0,40.6
16642178,male,25,190.0,91.0,24.0,116.0,40.5
16470426,male,67,184.0,88.0,26.0,106.0,41.0
17444981,female,26,160.0,54.0,26.0,113.0,40.9
18907274,female,79,153.0,56.0,22.0,98.0,40.7
10937927,female,59,169.0,65.0,25.0,112.0,40.6
10241958,female,35,173.0,73.0,26.0,101.0,40.8
11763584,male,23,185.0,89.0,27.0,109.0,40.7
19197985,female,63,167.0,64.0,22.0,105.0,40.7
17353917,male,21,177.0,82.0,25.0,108.0,40.9
19898430,male,59,190.0,90.0,27.0,100.0,40.6
16788938,female,53,173.0,74.0,28.0,104.0,40.8
10326111,male,35,172.0,75.0,22.0,98.0,40.9
14384309,female,74,163.0,62.0,23.0,102.0,40.8
10480604,female,41,148.0,53.0,29.0,111.0,40.9
14077818,male,75,191.0,93.0,24.0,103.0,40.6
17046325,female,25,161.0,59.0,30.0,103.0,40.8
10255842,female,70,167.0,64.0,22.0,97.0,40.4
14944352,male,20,179.0,79.0,28.0,107.0,40.9
14518807,female,25,162.0,69.0,28.0,101.0,41.2
12247180,female,30,163.0,64.0,25.0,98.0,40.6
19557425,female,21,165.0,60.0,28.0,105.0,40.4
17738955,male,48,187.0,86.0,27.0,106.0,41.1
14744836,female,22,154.0,53.0,22.0,106.0,40.5
11337442,male,45,174.0,83.0,27.0,94.0,40.9
15237857,female,65,169.0,65.0,30.0,105.0,40.8
19032889,male,35,179.0,86.0,25.0,109.0,40.9
19266216,female,44,167.0,67.0,21.0,97.0,40.3
11639615,male,54,177.0,78.0,26.0,109.0,41.2
16915143,female,61,174.0,73.0,25.0,117.0,40.6
19397568,female,36,173.0,68.0,27.0,108.0,40.8
10094392,male,45,179.0,78.0,24.0,114.0,40.6
12834092,male,52,185.0,79.0,26.0,106.0,41.0
10006606,male,50,183.0,89.0,23.0,96.0,40.4
14242881,female,20,156.0,53.0,28.0,102.0,41.0
18857409,female,59,157.0,57.0,26.0,101.0,40.6
12021778,female,54,161.0,64.0,21.0,95.0,40.7
18006110,female,70,162.0,63.0,27.0,98.0,41.0
11869589,female,33,175.0,70.0,21.0,104.0,40.6
10100197,female,36,176.0,74.0,23.0,108.0,40.8
19524333,male,74,177.0,81.0,28.0,112.0,40.9
13795687,female,66,172.0,71.0,25.0,99.0,41.0
17533629,female,66,154.0,56.0,23.0,106.0,40.8
19109528,male,51,185.0,94.0,24.0,96.0,40.7
15825766,male,65,192.0,91.0,23.0,108.0,40.7
12476950,female,42,172.0,69.0,30.0,108.0,41.0
17692486,male,41,184.0,91.0,23.0,113.0,40.4
11187151,male,24,177.0,79.0,28.0,104.0,40.7
13858367,male,54,201.0,109.0,27.0,106.0,40.9
12142650,male,56,200.0,101.0,28.0,112.0,40.9
15108943,female,35,153.0,57.0,29.0,114.0,40.8
19185953,female,23,171.0,67.0,25.0,112.0,40.5
17542228,male,25,191.0,85.0,25.0,105.0,40.7
18259750,male,52,172.0,82.0,29.0,111.0,40.9
12811939,female,53,155.0,55.0,24.0,103.0,40.6
17801835,female,21,176.0,68.0,21.0,105.0,39.9
10467074,male,65,199.0,99.0,26.0,107.0,40.8
16649661,male,23,173.0,74.0,24.0,93.0,40.6
13023711,male,71,210.0,121.0,25.0,111.0,40.6
17806343,female,35,173.0,68.0,29.0,108.0,40.4
10457352,male,76,211.0,116.0,25.0,110.0,40.8
19136396,male,22,191.0,91.0,28.0,120.0,40.9
14603907,female,32,165.0,63.0,21.0,104.0,40.5
17676495,female,27,150.0,57.0,29.0,99.0,40.9
16942721,male,21,186.0,89.0,26.0,106.0,40.7
16814843,female,24,159.0,62.0,24.0,109.0,40.7
13709675,female,59,173.0,68.0,29.0,111.0,41.0
17701271,female,39,175.0,70.0,29.0,110.0,41.1
14226294,male,71,185.0,92.0,29.0,113.0,40.6
18350051,male,65,161.0,68.0,29.0,102.0,40.8
15864287,male,69,183.0,87.0,27.0,112.0,41.0
12750740,male,30,179.0,85.0,28.0,110.0,40.6
14500639,female,67,156.0,55.0,28.0,115.0,40.8
15323218,female,47,161.0,67.0,25.0,103.0,40.5
10908428,female,25,167.0,62.0,29.0,97.0,40.8
16103122,female,22,148.0,48.0,29.0,106.0,40.9
10078782,female,36,153.0,57.0,28.0,113.0,41.0
11357658,male,30,202.0,109.0,26.0,102.0,40.5
19005390,male,34,187.0,91.0,26.0,110.0,40.9
11722504,female,29,164.0,58.0,21.0,94.0,40.8
18191103,female,63,142.0,49.0,25.0,92.0,41.0
15020614,female,21,173.0,68.0,29.0,112.0,40.7
18625017,female,23,163.0,65.0,22.0,103.0,40.5
18663553,male,27,193.0,92.0,21.0,97.0,40.6
12162019,male,21,197.0,101.0,30.0,108.0,41.0
17556420,female,31,157.0,61.0,26.0,115.0,40.7
10420638,male,61,188.0,86.0,25.0,107.0,40.4
14526073,male,44,190.0,96.0,21.0,99.0,40.6
10137587,female,44,169.0,62.0,22.0,103.0,40.5
18218682,female,24,169.0,68.0,21.0,103.0,40.3
19447937,female,55,176.0,71.0,27.0,106.0,40.8
12052953,female,21,155.0,58.0,25.0,105.0,40.7
17379326,female,55,160.0,64.0,30.0,105.0,40.8
18521918,male,27,184.0,84.0,21.0,99.0,40.6
12285104,male,25,197.0,93.0,25.0,97.0,40.9
15258769,female,40,162.0,60.0,27.0,109.0,40.4
13420481,male,28,187.0,95.0,27.0,102.0,40.8
13152002,female,43,149.0,56.0,21.0,103.0,40.5
17844092,male,38,178.0,81.0,26.0,110.0,40.6
11262140,female,56,171.0,69.0,25.0,107.0,40.7
15148015,female,26,167.0,63.0,24.0,99.0,40.9
18795586,female,21,167.0,67.0,23.0,111.0,40.7
13095014,female,64,182.0,83.0,25.0,105.0,40.9
11677554,female,21,183.0,73.0,27.0,103.0,40.8
18588095,male,78,203.0,110.0,24.0,110.0,40.8
10080947,female,53,172.0,70.0,25.0,102.0,40.6
15263095,female,41,166.0,66.0,22.0,93.0,40.9
15962526,female,57,170.0,75.0,28.0,113.0,40.7
16438858,female,28,146.0,50.0,25.0,97.0,41.0
15673884,female,29,184.0,79.0,23.0,90.0,40.6
17943492,male,26,190.0,87.0,23.0,100.0,40.7
19659981,male,27,189.0,82.0,27.0,109.0,40.6
19880912,male,26,188.0,82.0,28.0,112.0,40.7
16128896,male,61,187.0,87.0,23.0,98.0,40.8
14262440,male,65,183.0,89.0,23.0,103.0,40.7
14623070,female,55,167.0,64.0,21.0,98.0,40.6
13599276,male,72,204.0,112.0,24.0,107.0,40.6
12310835,male,47,196.0,101.0,22.0,103.0,40.9
10670189,male,38,185.0,85.0,29.0,110.0,40.8
11676742,female,39,158.0,56.0,24.0,109.0,40.7
13609689,male,41,165.0,69.0,25.0,108.0,41.2
19288982,male,36,180.0,83.0,21.0,107.0,40.5
17321754,male,54,181.0,82.0,30.0,110.0,40.7
11453274,male,37,190.0,95.0,29.0,116.0,40.6
19818659,male,23,200.0,101.0,27.0,106.0,41.0
10030937,male,41,176.0,74.0,25.0,105.0,41.0
10746319,female,23,152.0,52.0,29.0,114.0,40.9
16637958,male,32,168.0,72.0,29.0,102.0,40.8
14510596,male,25,188.0,95.0,29.0,112.0,41.1
15744627,male,38,172.0,76.0,25.0,109.0,40.4
19060153,male,26,198.0,100.0,26.0,106.0,40.9
10985266,female,25,161.0,63.0,22.0,101.0,40.6
19719438,male,51,182.0,89.0,24.0,108.0,40.9
14512475,male,32,194.0,94.0,24.0,98.0,40.8
15402342,male,48,197.0,95.0,27.0,104.0,40.6
19140513,male,40,181.0,85.0,30.0,107.0,40.7
17663119,male,44,178.0,74.0,26.0,112.0,40.3
14359991,female,53,170.0,64.0,28.0,104.0,40.7
19981490,male,72,183.0,83.0,27.0,104.0,41.2
17344307,female,35,155.0,60.0,26.0,108.0,40.8
17618584,male,73,203.0,106.0,27.0,101.0,40.4
11876815,male,33,175.0,81.0,21.0,102.0,40.6
10322549,female,58,161.0,65.0,27.0,106.0,40.6
14486931,male,20,199.0,105.0,21.0,99.0,40.5
11037321,male,28,180.0,79.0,28.0,103.0,40.7
14822669,female,59,161.0,57.0,28.0,110.0,40.5
18225492,male,49,195.0,106.0,24.0,111.0,40.5
10979395,male,61,191.0,96.0,26.0,107.0,41.2
12689269,female,30,173.0,68.0,27.0,100.0,41.0
15226965,female,63,173.0,71.0,29.0,108.0,40.9
11427300,female,63,175.0,73.0,23.0,106.0,40.6
18935849,female,46,163.0,60.0,22.0,106.0,40.7
16687495,male,23,184.0,81.0,21.0,104.0,40.2
18885698,female,28,161.0,56.0,28.0,111.0,40.9
12922305,male,22,196.0,96.0,28.0,117.0,40.9
17723721,male,42,174.0,76.0,29.0,108.0,41.1
15870890,male,27,175.0,73.0,29.0,109.0,41.0
16126751,male,33,177.0,82.0,23.0,102.0,40.8
11281926,female,35,175.0,72.0,24.0,95.0,40.7
14575221,male,70,184.0,84.0,26.0,110.0,40.7
19321271,male,22,190.0,94.0,26.0,108.0,40.6
11570095,male,24,188.0,84.0,26.0,113.0,40.9
17352263,female,22,149.0,52.0,22.0,103.0,41.0
11090784,female,42,164.0,62.0,24.0,105.0,40.4
14277142,female,26,166.0,58.0,28.0,109.0,40.8
17238942,female,22,165.0,57.0,29.0,107.0,40.5
19154250,female,62,158.0,59.0,29.0,111.0,41.0
10594270,female,26,145.0,46.0,28.0,105.0,40.9
13441099,male,79,184.0,87.0,21.0,100.0,40.5
14062952,male,21,187.0,86.0,23.0,96.0,41.0
11741996,female,70,179.0,73.0,25.0,107.0,40.7
10926498,male,66,178.0,84.0,24.0,109.0,40.5
19661726,male,46,181.0,87.0,27.0,106.0,40.8
16916239,male,20,180.0,81.0,26.0,110.0,40.8
11027771,female,62,163.0,67.0,28.0,105.0,40.8
17146894,female,20,179.0,76.0,26.0,108.0,41.2
12236279,female,53,147.0,54.0,22.0,100.0,40.6
17228615,male,38,186.0,88.0,27.0,102.0,40.9
17658201,female,47,173.0,76.0,24.0,100.0,40.8
16516394,male,43,177.0,80.0,27.0,103.0,40.9
12853692,female,20,161.0,60.0,29.0,107.0,40.3
10841635,male,21,198.0,99.0,27.0,98.0,41.0
10336316,female,23,172.0,62.0,23.0,103.0,40.8
15503569,male,31,191.0,100.0,23.0,100.0,41.0
12560417,male,35,179.0,79.0,26.0,106.0,41.0
16531092,female,69,151.0,54.0,21.0,97.0,40.1
12338479,female,31,162.0,58.0,21.0,100.0,40.5
12074880,female,43,167.0,58.0,29.0,106.0,41.1
13207490,male,60,195.0,102.0,25.0,104.0,40.5
19943533,male,22,198.0,91.0,23.0,102.0,40.8
16609098,male,59,195.0,90.0,25.0,93.0,40.8
11384461,female,39,141.0,50.0,27.0,96.0,40.5
13499662,male,27,198.0,103.0,29.0,107.0,41.0
19265718,female,26,159.0,58.0,28.0,114.0,40.7
11894213,female,22,183.0,77.0,27.0,106.0,41.2
13015459,female,70,166.0,64.0,23.0,106.0,40.3
10531071,male,42,189.0,93.0,22.0,105.0,40.6
10118920,male,48,159.0,60.0,21.0,98.0,40.6
15944181,male,22,185.0,84.0,26.0,102.0,40.5
15435063,male,26,194.0,93.0,22.0,101.0,40.6
